text,pseudo_label
所以要反对同性恋，那才是骗婚主力,1
尼日利亚菜闻名于西部非洲，不管是在拉各斯还是阿布贾，甚至是中国广州，都能吃得到正宗的尼国料理。目前居住在广州的非洲黑人当中，尼日利亚国籍的人士就占有相当比例，有他们自己的小餐厅，品尝尼日利亚美食不成问题。由于黑人的肤色和长相较为突出，容易引人瞩目，因此在广州的数目是被高估了的，我想可能是他们体味比较重，加上少数害群之马作奸犯科，导致广州市民的民意显示，不是很欢迎他们。其实现在两国人民是互相串门，在拉各斯的中国人群体数量也极为之大，尼日利亚的首都阿布贾，北部的大城市卡诺，也有很多中国人。拉各斯是一个有1600万人口的大城市。在非洲西非人比较爱吃米饭一点，如塞内加尔、加纳、尼日利亚都很容易吃到米饭，在市区可以买得到米饭类的食物，但是在东非就没卖的了，因为那边的习惯是吃“乌嘎里”（白玉米面团）。但西非也是比较有钱的人才吃的起米饭类食物，社会底层的老百姓还是以木薯和香蕉为主。法语区国家那边喜欢硬棍子面包切成几段，拿其中一段从中间破开，夹点生菜、鸡蛋、酱汁进去，有条件的还会放些烤羊肉串进去，就成了一个美味三明治了，如果再有一玻璃瓶的可口可乐，那就是一顿美味大餐了，爽！,0
顶。。。。。。,0
疑罪从无就是狗屁,1
我记得你是反钙吧的,0
一元购真是这帮东西的天性,0
我们公司老总找了一个克罗地亚的，男33，女24，婚前体检是处女，亲子鉴定毫无不满。那容貌秒杀95%以上国女。一口气生了三个孩子，亲妈照顾。除了需要天天洗澡避免体味以外，你以为有多少郭女比得上？,0
追求男女平权，平等，我辈青年义不容辞！至于结婚这种事情应该看个人意愿，毕竟不是所有女人都打拳，总有一些好女孩值得珍惜。我们的初衷是反对女拳主义，追求男女平等，而不是制作性别对立。,0
什么叫93年读书博主啊？不懂含金量。,0
絕對的力量面前任何技巧都是扯淡,0
参照陆铭写的《大国大城》，算是温铁军关注点的另一种解决方式。现在大城市的流入人口已经是男多女少了（不信查数据），相比于女性，其实大城市更需要年轻男性劳动力。表面上看到的女多男少是因为男性一般在郊区工厂，不在市区。如果真如某些人所说，躺平、不婚，回家结婚也是因为结构性性比失衡被压榨到毫无意义，而大城市收入高有更好发展机会，哪怕买不起房也可以考虑公租房、单位宿舍住一辈子。到什么时候挣够钱或者退休可以找个生活成本低的小城市养老,0
不是，討厭女性，不想跟女性相處，這不是歧視，你隻是gay了,1
不要装辣美眉,0
普信男明知道不能送游艇，他们多数人仍会选择在这个周末上网……而不是去好好劳动，真是无药可救无可救药,0
舔黑的人在增多，舔狗也在增多，国内有些女的快被舔到天上去了,1
你在这里问什么问,0
你这跳的也太高了，，,0
我不会选撑同弱智,0
能嫁入豪门可要点本事，不是有张脸就行，更不是靠pua和打拳话术能行的，就算那家儿子是个傻缺，人家父母还能也是傻缺？那怎么壕得起来？所以真能嫁入豪门也没啥，还挺有本事的。最恶心，也最可悲的是那些没机会嫁入豪门，又只想嫁入豪门，然后按豪门阔太的生活标准对标身边男性，得出身边男人都是fw的结论，然后到处骂的,1
图四右边头像非本人,0
可见国际鬼子虫类及其它们后代虫混就是墙头草，两面倒当人说人话，当鬼说鬼话从这我们也能窥见国际鬼子虫类及其它们后代虫混的所谓精英就是蛇鼠两端货色。,1
年龄大还没嫁出去就知道有多难搞了！！！！！！！！！,1
这货下海吧,0
为什么不击毙,0
老婆老婆老婆,0
生而为蝻，我很抱歉这种牧人代表十成是觉得仙女们要彩礼要车要房不愿生孩子还动不动生孩子警告跟你争冠性权的行为很合理吧？？？？？？？？？劳资改个屁的择偶观,1
国女干的好事,0
那个女的已经破大防了，嘴倒是硬的很,0
评论区太和谐了,0
而现在最多的是台湾网特,0
河南拔智齿,0
有毛病，还噶黑呢??,0
网上总有很多这类内容，看似段子玩笑，实则是对男性的PUA，以及告诉其他女的要这样做。久而久之这样的内容多了，当真的人也就多了，走的人多了便成了路，男人们也就真的都过世这种生活了。但还是有太多男的看不清，还在转发这样的内容，以为好玩，等到他觉得不好玩的时候也晚了。,1
它们连做棋子的资格都没有，只是单纯的生物不能无限繁殖而已,0
我记得同性恋都比较喜欢肌肉猛男啊，觉得伪娘这种和女人没有什么区别啊,0
钓鱼的韩国女拳已经没有发言权了！魔法打败魔法,1
当今网络上人们人们发言都无所畏惧，不正常的言论无限放大，耗尽了大家的信任。正常的人也不可能天天无聊在网上吵建议楼主还是多关注现实，提高识别能力，至少我觉得身边男性女性都还挺正常的，很少遇到三观离谱的,0
这波徐州，男的又输得一塌糊涂,1
问题不是男的可以自己生，还要结婚吗？,1
就是正常生活，寿命也很短,0
本身就是病毒,0
你觉醒了，恭喜你,0
看有谁接盘?别怕，公开与黑交往的黑历史,1
应该要求女的出示处女证,0
哈哈，而且还得承担不是自己孩子的风险。确实姓氏和血缘关系都是绑定关系的，后者至少心理上切实存在。前者女人如果都拿去了，至少解放这份责任吧还有她们可能不知道上门女婿其实条件开的还蛮高的，一般是作为生育机器，以及各种要求“有出息”。所以我们这送房送车送钱（房子三五百万，再加创业金自己算吧）。但是由于目的比女拳明确，所以一般人不太愿意。,0
因为古代封建地主和官~员的嘴脸，比外国人还要丑陋…,1
知道不这些背后是谁正是犹太鹰犬爪牙走狗同时又是国际鬼子虫类及其它们后代虫混的亲儿子республиканскоеправительство默许的,0
我建议你换回之前七尺大儒的那个号，那个号都已经有那么多粉丝了。好好经营能赚不少钱呢。还有建议和隔壁阿娜联动一下，我看评论区都在骂你。有个阿娜帮你分担战斗力，应该能轻松不少。这叫梦幻联动，那我直接给你打钱,0
送动物园或回归自然才是对它最大的爱,0
楼主这讽刺深度真厉害,0
敢问钉枪何时响！,0
肯定是女滴先打的，弄不好连婆婆都骂了或打了！男人再不打它，如何做人？？？女的肯定骑脖拉屎太过份了,1
就这还有人说“女人能顶半边天”,1
没有开放申请,0
七尺大儒猴简介,0
自己才能拯救自己，社会就是这样，不努力是不行的,0
这种东西还以为zg是非洲吗？,0
女权发展一百多年，也变味了(悲),0
大家请注意曾经在黑人吧著名跪虫族钓鱼狂人网名夹你又回来大家这之前的号都是像夹你这样集体跪虫族给集体举报给永久封号,1
而且它们教育成绩都是完全符合它们的这还是翻身做了所谓人类符合它们大脑量身定做的最近，一些媒体纷纷报道称，南非教育部计划在7-9年级取消强制性的数学教育。7月12日，南非基础教育部专门澄清，这种说法是以讹传讹。但是，南非教育部解释了自己的“官方做法”：这种做法，同样是相当奇葩的！简而言之，按照教育部的新规定，如果一名学生，除了数学之外所有的考试成绩都在及格线以上，只有数学成绩不过关（你相信吗，南非的数学考试及格成绩不是60分，而是20分），这名学生就算是考试通过了。这意味着，数学不到20分，也行！但是教育部也证实，这种“通过”，和会考通过没有关系。,0
非我族类，其心必异,0
怎么承认自己是p图怪了？？？,0
好！爆杀了！,0
我会害怕吗？嗯，我吓得多吃了一碗饭,0
老黑一直都是边说人家歧视他边做伤天害理的事。,1
主页整天搁那和不同的白楠yy，就算你真的那么有钱也不妨碍你lkd,0
莫利安人是这样的,0
老爷您可饶了我??,0
是不是吧里这些nt贴都是阿娜发的？,0
嫁个能发动全网媒体辟谣的男人,0
凡阳光企及的地方，都不该存在黑蛆的气息,1
当你可以拒绝下半身诱惑的时候，你才是真的男人,0
清空弹匣啊，一看就是新手,0
爱猩动保人士,0
这个垃圾，绝对是黑杂子,1
这波是自证亲子关系了,0
黑人多数有犯罪前科。不是歧视，事实如此,1
如今法兰西早就是第二个南非而以后美国将是第三个而第四个必定是我过,0
卡不卡，一百珠,0
真的，我一大学室友，女生，天天打他男朋友，都打进医院了，我们宿舍都很讨厌她，后来那女的升学了，毅然决然把那男的甩了，恶心,1
"""外籍男子行窃被抓，同行女子阻挠执法。""""助农云普法民警：这里是中国！via.钦州检察",1
我就想说，如果贵校男生怕一个毕业证不敢说话，那么公司机密可能涉及杀手怂不？当公务员涉及国家机密，你也怂？这种人建议不要就业了，社会很危险,1
不用分，拿性别占便宜的一律归类,0
就算我祝福大家不要做接盘侠还是有很多人上当的呀那些反抗不了的就享受娶个祖宗把你是伟大的社会主义光辉照耀你喔?,0
这个有点难审,0
平等请靠自己竞争，谢谢,0
女性接受高等教育比例超过男性接受大学专科及以上教育的女性比例为18.0%，比男性高1.6个百分点，比2010年提高3.7个百分点；其中18-24岁女性这一比例最高，为50.9%。在接受大学本科教育者中，女性占53.6%，比2010年提高5.8个百分点。,0
你写什么了,0
抢劫也很猛吧。,1
实话还说可还行,0
看看你妈，看看你爸,0
和平精英的网络公主也没这么女拳啊，鸡疯子还是比农批高一等级的,0
时隔一个月过来看戏,0
我先上为敬,0
同是病，需要治疗,0
小孩都怕黑砸,1
然而被反对者从来不会觉得自己有问题比如吃狗肉大众并不太赞同可任人会这么做，水缸里的水太多了溢出总要换个缸直至停止很少有人会选择放任自流（情绪）,0
杀了这头母狗,0
如果它们敢用武器的批判，咱高瞻远瞩的铁拳绝对会让其尝一尝国♂曾经背负的压迫,1
梅人尼-因爱滋生祸端,1
关键是她不知道小日本这句话怎么来的吗,0
这些黑猴子也真不怕死。,1
真晦气你还是回你的非洲吧,1
这么想当全职太太建议出去应娉保姆,0
钱少就态度不行？,1
我在这里骂txl没码，各位没有意见吧！,0
谭德塞不能黑吧，他好歹是世卫组织秘书长,0
黑人就是不老实，脸皮厚,1
奴隶主是吧??,1
骗一个人，是说明了在意他。,1
郭内利女平台审核现状,0
来中国就是贵族,1
中非友谊真的很“好”,0
现在还有媒体一直在宣传黄白混血儿，只是搞不明白，一堆人还在热衷于支持。这个人种置换，应该是不可避免的了。能保存一少部分就是一少部。不过是。事实上，现在很多国家，都在隐蔽的抵制混血儿，目的还是防止人种置换，换种。,1
這名字取得不錯，像我這樣的網名根本不敢上網發聲,0
普信男是什么意思啊,0
其实全球所有国际鬼子虫类及其它们后代虫混精英其实也好不到哪里去它们在全球监狱都有不同案底档案,0
清朝吗？男女都不该带吧，虽然说一开始发明是男性为了限制女性，但是时代变了,0
不就是想制造多点舔狗,1
所以同性恋都该纠正取向,0
女～权：男女平等。女人和男人有同样的地位。女～拳：女性要有特权。男人占女人便宜。赞同女权。让女～拳和男～拳在一起吧。,1
已提交第70条71条73条违宪。依宪法48条，中华人民共和国妇女在政治的、经济的、文化的、社会的和家庭的生活等各方面享有同男子平等的权利。70条赋予妇女在家庭生活中特权，男方往往承担更多的家庭收入，女方承担更多的家庭抚育子女，照料老人等，本法案规定对家庭生活男女权利显失公平。71条依照顾子女，女方和无过错方，同样属于女方特权，违背宪法男女平等精神，属妇女特权。73条对丧失生育女性的特权，国家尚未有对男性丧失生育能力的权利规定，基于宪法家庭生活平等原则，制定女性特权违背宪法精神。,0
这视乎是个没有解药的毒，最有效的就只能是转移,0
对于不男不女的，脱离本来性别的人来说，就像李宇春那样的女人，和你们家伪娘那样的男人，那不变性还有什么办法吗,0
不愧是爷俩骂不过就拉黑然后转头紧着发帖为了精神胜利其实明眼人都能看出来谁到底对线拉胯,0
全神贯注不是讲的几个小孩在坑里玩吗，有个小孩算数后来很厉害,0
多健身，看到嗨??欺负同胞就直接上去重拳出击。,1
有人造子宫还结个球的婚，一个人嗨不更好吗？,0
记住他住哪儿，假设哪天不想活了也把它带上,0
黑人在哪个领域比别人强？嗯，犯罪领域。,1
女的看得上药娘？她又不是女同……,1
怎么回事呢？????,0
滚走不送谢谢拉黑我你就可以滚了省着我骂你了,0
反正我每次叫它都是华东女贼大学,0
楼主说的对，图中这个女的要嫁个楼主做老婆,0
分娩体验就是女性对男性的道德绑架,1
不是玩游戏就是刷手机，哪有空看别人朋友圈,0
这又是哪位老师,0
大伙集合了,0
这就是慕勾正常人谁和蝈蝻结婚啊,0
体育运动从本质来说是不是属于娱乐圈，我觉得是。这个和艺术与文化根本挨不着，即便出了什么著名的黑歌手，这也是娱乐圈，谈不到艺术。,0
洗头佬罪不至此,1
听说我二弟找了俺一宿,0
异性恋敢组织love don’t is love活动吗,0
舔狗妄想感动别人，可惜只能感动自己。还沦为别人的笑话,1
正什么歪成什么样子了都是群满嘴道德仁义的狗在搞笑,1
美国华盛顿大学的研究人员发现，和谐的婚姻关系有助于促进同志的身心健康——长期保持稳定关系的未婚情侣比单身者更健康，而已婚人士的健康状况是最好的。研究者推测，财务状况、养育孩子以及伴侣相互扶持，都对健康有利，但具体原因有待进一步研究。并且出柜或许也能促进健康，因为这项研究显示，已婚同志中的出柜者最多，单身同志中的出柜者最少。,0
他是打算在中国当司机，不回非洲建设自己的祖国！,0
谁知道呢？或许是玻璃做的,0
资本主义的阴谋，女人购买商品的欲望强，这个社会早就在偏向女性了，我们只是争取我们男性本来该有的地位而已。,1
吃狗肉没问题，不吃狗肉也没问题。不吃狗肉还骂别人吃的人和虐待猫狗忽悠人赚钱的有问题。咒骂就咒骂呗，站在他们的立场，认为流浪狗可怜，可因为流浪狗而被咬伤的人和动物，以及失去工作的人不可怜吗？在这种人眼里，凡是不赞同他们的都是恐和反对，快赶上中世纪魔女审判了。,1
那要知道这些女人男人塑造的，不过是男人怕其他男人变成舔狗罢了,1
图片暂时发不出来等我想想办法,0
全都是你编的,0
它和广大女醛全体紫砂估计大伙就能原谅它们了,0
拿刀的女人确实比强壮的空手男人战斗力高。,0
应该发到正宗大飞柱吧,0
这不是和虫族有一段不得不谈基情故事中非一家亲怎么许久不见又换了个小号,0
真没必要和他们多解释了越抹越黑你跟一个愚蠢的人聊天，他们只会觉得你是有问题的就算事实摆在眼前，他们也不会相信所以就尽量迎合嘲讽他们点一点就好,1
以上数据全部来自官方，比较详实，你可以不接受现实，你可以说反同是封建，你也可以大张旗鼓的宣传同性恋应该得到尊重——但是当你感染的时候，Hiv病毒可不会特别关照你，事实就是事实！,0
从小这个基佬就N待小动物，果然是变太,0
幕刃智商堪忧，整容一劳永逸，化妆到妈不认，约炮可以，长时间哪个男人受得了？,1
想什么呢，西方宗教反对同性恋仅仅是因为同性恋不能下崽而已。宗教信仰这种东西说白了都是人定的。,0
现在非洲贫乏，是因为他们殖民地时代的固有思想还没有改掉，宁可求神也不肯干活。若未来非洲都出现优秀的领导者，一个为改善人民生活，提高人口素质真正为国家努力的领导者，则非洲的潜力是无限的。,0
我评论长沙女拳之都就破防了，你说你咋那么怂，怕我看见你是大肥??吗？都是现实里没人看得上,1
努力大姐是谁？,0
其乐无穷，老子高兴，干你鸟事。,0
支持天降正义爆杀理客中,0
一时间敌我如此相仿,0
这片恶心的是结尾给女主洗白了，因为小时候被老妈情人侵犯，跑路致残，渴望爱情，所以才诬陷男主，,1
一脚飞开4个展开的基地车，流云直接升3星,0
本人男，被女友戴了贞操带，女友不戴。我听说有好几个女的给男友戴贞操带，没听说过男的给女友戴贞操带。,0
op沙軟罢了,0
小号叫杰尼龟???,0
兄弟们面对现实吧。,0
看到这个工作人员的衣服有彩虹就知道是美西势力恶意制造的宣传。如果工作人员衣服上没有彩虹还能有一点可信！,1
确实，女性地位能提高的的确确是好的趋势,0
首先这东西真的能普及吗？我喜欢女人，喜欢的不是一个胎盘，我要这胎盘有何用？,0
真名媛会打扮的像??,0
同性恋别举报，举报一次，我发一次,0
说的对，普信男都是这样低下,1
漂亮的中国女人,0
从此以后，或许是因为放不下内心的自卑，他在魔怔的路上越走越远，甚至爆出了许多经典言论,0
你之前说荷兰有多包容同性恋是有问题的,0
切，优胜劣汰很正常啊。比不过人家就说人家心胸狭隘，大叔你羞也不羞。,1
并非是讨论长相问题而是三观问题。,0
3楼基佬，艾滋病的传染概率，女传男概率比男传男概率低多了，低个几十倍吧。,1
还是吃太饱了,0
啥鬼母阿娜才63,0
奸**人的迷香就是古龙水，就是非洲黑人或者美洲黑人使用来奸淫中国女人的那种身上的香水味道，是一种迷香，对女人特别有效。,1
亚洲人染发,0
在？为什么删我回复？心虚了是吧,0
明明是胳膊肘往外拐，吃里扒外。现在有个高端名词叫反对种族歧视,1
这什么表姐？老想着教育表妹，娘味说教差不多得了,1
都说底层男人娶不到处女，为什么现在底层男人都要求另一半是处？,1
这女的啥意思啊是自己烧还是被ai换脸了,1
多数女的，所以，维小人与女子不可教，古人早料到,1
暖男更受欢迎，男性需要改变择偶观?原来的舔狗龟男接盘侠不够用了，赶紧培养一批新的好让我们吸血?,1
有良知就应该打击,0
马上十月一了，黑人和黑小子不要消费爱国主义，这里不是你的祖国，请回非洲,1
复读机式内容一眼真?,0
我也厌女现在越来越讨厌了,1
只是为了大,0
复杂系统本世纪内人类解决不了。顺说从各方面看性别为了生育存在。不生育没有价值。那同样是生活。又为什么不能推行同性恋？,0
她没必要这么敏感,0
真的有女性厌女吗？女孩能客观公正评论男女矛盾，帮理不帮人，已经算很难得了,1
5，能担起家庭责任，借由工作分居两地，在外地和同姓朋友同狙或交往同姓朋友；,0
骗进来杀属于,1
前因后果不做讨论，谁知道是不是你嘴欠找事，全程录像，请,0
好家伙同性恋养的孩子高人一等是吧平等呢自由呢？,0
利维坦不站在男人的一方，大家现在能干的就是喊喊口号搞搞理论宣传，现在这个阶段该干什么事儿就得干什么事儿。现在是大家在等时机成熟，条件不成熟你就让大家冲上去送死，你当大家傻？,1
无艾不是真基,0
投资人造子宫，找相关从业人员发泄信誉,0
还能有这种要求呢？,0
所有男人你要和你儿子都得记住：让发红包，上交卡，还贷款，给礼物，送小车，借钱财，请吃饭，带旅游，买名牌，孩她姓，房加名，车加名，诋毁你，欺骗你，出轨的，不听劝的女人全拉黑，把该要的全要回！告诉身边兄弟远离这类女性，惹到自己，狠狠的打！不然以为你怕它，或恶人先告状（有素质的女性，不会去招惹别人！知道啥该要，啥不该要。）《各位朋友有空，请帮忙复制转发，谢谢！》此文是专用来鉴别双标女，道理对她们讲不通的，直接拉黑就行。《别指望和稀泥给你公平，你百度一下，那群犯事女的，哪个从严处理了？》若他不听劝，啥都别给他出。娶回家去，你们苦日子才开始！一定要给他把好关卡！,1
真是龟男、跪男、鬼男。没有男人的血性。,1
这哪来的普通啊，找个化妆室整整，一个小帅哥啊。,0
说这种话题容易被封号，我已经被永久禁言了两个号了,0
吧里不婚不育的女权出来吱一声？,0
真把自己当回事了，你的意见有个屁用,0
挪威政府由女性领导：首相以及外交、财政、司法大臣和议长都是女性。而且政府中四个执政党的领袖都是女性。议会中40%是女议员。首相索尔贝格说这“女性领导力与男性领导者一样自然而然”。,0
看戏的人终究还是登台表演了，我问这个问题无非就是想说，人造子宫并不能解决女权的问题，只是相对于女权那提出“人造精子论”“子宫万能论”的对策而已，资本扶植出来女权主要推动者就是小资以上阶层的女人，阶级依然存在，那么生育绑架解决了，还会有新的问题出来，大家想想头顶天花板如何去破，，，人人不平等，何来的男女平等？女权提出的平权，我现在嗤之以鼻！自诞生以来就没有纯粹过，让我怎么去相信你平权？横向发展，挤压空间？敢不敢去碰碰天花板，敢碰一下估计你的天花板祖宗立马给你砍头,1
毕竟某某不是人，我们要爱护动物,0
相信科学家,0
我反同，我健康，我快乐！老子喜欢再健身房里一边锻炼一边反同，那感觉老爽了，哈哈,0
兄弟们，遇到打拳的一定要反击，打得一拳开，免得百拳来，今日朱军，明日诸君，夺回B站，否则当你哪天被诬陷的时候，无处发声。最可恶的就是理中派，就像蝙蝠的故事里的主角蝙蝠，想两头讨好。,1
你遇到的就是一群好吃懒做天天看偶像剧刷抖音微博三观崩裂的东西，只想着不劳而获结了婚花着你的资源然后拎啤入住，根本不懂什么叫相互付出。现在很多都是这样。,1
而且这个楼猪连凯乐奇当中奇都能打成期真是佩服,0
这奖学金确实很离谱，但也没见是违法，这是犯j，白送没有犯法。但钱是谁的？乱送钱，引进黑人很好吗？有没有人民的同意？三陪，女生同意吗？还不是压下来,1
现在它只有半夜等我们都休息了才敢战战兢兢诉说衷肠的勇气，真的可怜,0
据调查显示每年一度的阿姆斯特丹同性恋大游行在群众中的接受度不到20%。而且荷兰这个国家极其开放不仅同性恋婚姻合法而且吸毒，泡唱，麻阴·安乐死也是合法的，真是太开放太前卫了。而且荷兰人也不是全都接受同性恋，除阿姆斯特丹地区以外的尼德兰乡下地区依然属于天主教的统治范围是极其排斥同性恋的。,0
没人？单机贴吧？,0
好久没看贴吧，今天一看反同恋吧我还以为是不是进错吧了，沦陷的好快啊,0
从嫖娼、抢凉面、8年间娶妻生女，到网曝与造谣，以及吃软饭等，泼泼没有一次发出身份信息相关的有力证据，全是空口编故事“辟谣”，请泼泼不要再逃避问题，公布身份证与工作信息出来面对，让所有反同们信服,1
什么电影，傻宝,0
这人知名女拳，散了吧，不用理,0
反黑时不要一上来就开骂，反而会引起吃瓜群众的反感，起到负作用。到学校里发传单是个好办法，不用举大堆例子，字太多有的人反而懒得看，只宣传“中国取消入境艾滋病强制检疫，黑人艾滋病携带率高”足矣，我相信对艾滋的恐惧足够警醒大多数人了,1
我就是不婚主义者，个人自由选择，反正人这辈子结婚生子就是在赌博，也没啥意义！,0
未来世界主流就是潳嘿！只要种群铁律恒定，痛苦总量不变，人形畜狌的本能还在释放，人类没有四觉，那就一定会桖洗嘿枸。,0
男性权益将是下一个思潮，因为男性权益建国至今都没有增加完善过保障。,0
尽国男之物力，结女友只欢心，慈禧表示很赞,0
其实不用管这些人的，正好崇洋媚外的都走最好,1
这跟以前的管家仆人似的,0
你们这些从心理到生理都变态点玩意儿有资格说患者，真是恶心呀，你们自己搞搞就算了，还要骚扰身边的人甚至未成年，你们这些变态不灭何来太平,1
当撕下了它们的遮羞布的谎言后它们就是通盘的撒泼打滚,0
这个吧里都是**有个女的喷我然后让我教育了自己外地的去新一线然后瞧不起我大连土著说我是18线小县城的房子不稀罕殊不知她连户口都没落自称当地人,1
当理性判断女拳阻碍社会正常发展的时候，清算就开始了。,0
我怕有一天我们的刘备曹操孙悟空等等这些也是黑人出演,0
真的是快要超出我的承受力了，这女的这么恶心人的？,1
我怀疑他们一块瓢仓。如果没有，他怎么不拿出证据？,0
亩篝是这样的,0
女儿是哪里来的呢,0
幕刃罢了，你不娶，我不娶，连20块钱都不值,1
再向各位饭桶介绍一下现在养的小猫：凯迪拉克·尼古拉斯，超级黏我,0
那天看你饿得站在我桌边不肯走我不是把剩菜给你吃了，你还惦记凉面啦,0
这波怎么说,0
浪子回头是好事,0
拉低和族基因了,0
第一代女拳是境外势力资助，微博那会被抓的全是男性，真要令我笑死,0
此女为海牙蝴蝶姬第二！,0
时间已经证明了一切的真相,0
第一次听这故事就觉得不对劲了，你这驴子许愿就非得要主人？奴隶惯了吗,1
吧里没落了,0
问为什么反？凭什么支持？反男同不反女同？太可笑了，原来撑同也带性别节奏，你这种“高尚”的人还要搞性别歧视哦？同恋婚姻不合法是因为涉及其他相关婚恋的法条都要修改甚至变成危害社会的bug，法律是需要兼顾多个情况而不是像你这种**自私自利,1
真是小看基佬们的无我精神，梅艾淋都不怕，还怕一个小小的猴痘,0
不是爱不爱的问题是干净与否的问题,0
舔狗电都电不醒，醒来继续舔啊,1
这是歧视，QJ是非洲文化，把非洲文化引进到国内,1
孙杂能不能速度点出来给本帅哥跪下，一个个都被本帅哥一牛子捅哑巴了吗,0
黑人是外来物种，应该回到非洲去，因为本来就生长在非洲，从哪里来回哪里去！！！,0
你以为你们这种人跑得出去？,0
什么卫校毕业的？,0
爱马仕不香么？,0
还有什么奔现的，基本都是男的舔狗才能找到那的女的，说的自己不是网恋游戏，去区服情缘贴看看，那是多少搞网恋找情缘的,1
"白人政权统治时期，南非人均GDP很高，是准发达国家的水平，但是在黑人统治过后就迅速滑落。但事实却是，在以前，南非黑人不算人，黑人参与社会劳动，但是只有白人才参与人均GDP,当然就会出现人均水平较高的情况。",1
我知道男人活的很沉重。_x000D_也知道男人的世界不单纯。_x000D_但如果有来世，我依然选择做男人。_x000D_为什么？因为在这个世界里女人是被诅咒的，男人是被祝福的。男人如狗；女人如猫，对狗的评价总是正面占多数，对猫的评价总是负面占多数。_x000D_流血流汗，甚至掉脑袋，我都不怕，怕就怕一生无所作为。,1
女性都应该有一份属于自己的事业。,0
【注意】非洲源头奥密克戎变异株Ba.5已传至陕西省西安市。,0
这小黑孩又是中国籍,0
中非混血！,0
醉酒妇女在哪里呢？我没看到,0
底层女就算不愿嫁底层男，也嫁不了中层男,1
权利地位责任与能力必须匹配，现在女性的生产力以及其占有的生产关系远不及男性，反而追求更大的权利地位，而不想承担责任，,1
感觉漫画里这种金发只是亚洲人染了一头金发而已...,0
兄弟，挺帅的，不急的话别相亲，相亲大概率都是奇葩，心态放好,0
黑人在中国生的混血儿越多而且都是中国籍会怎样？,1
靠，学长也打拳,0
这是克苏鲁神话吗？,0
反而打着一些高大上标签的旗号未必不是一种性别意义上的PUA,0
年底上大分,0
骗婚gay不能接受,1
黑色瘟疫，文明癌症。,1
女性在非洲地位很低,1
我知道楼主你肯定不是一般人希望可以把我的言论告诉组织别让这些黑人祸害在中国了,1
受不了了，同性恋真恶心,1
还有离婚律师就离谱,0
伊斯俩目吧，中华穆民吧,0
你哪来的理论，??P不通啊，你学过生物吗？,0
double kill是吧,0
不，你只有一个错误：浪费时间和**废话,0
你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,0
经受过国女的图男言论还能对国女共情或多或少沾点?,1
5000阅读量，这是哪里引得流,0
可以查一查现在中国艾滋病多少了，郭女现在相对白女，干净这一优势基本没有了,1
有男联吗，维护男人正当权利的那种,0
我看看还有没有谁出来维护他,0
同婚不能减少骗婚，基佬骗婚是因为想要繁衍后代，占两种便宜而已，不是来自社会压力，禁止同性恋繁衍后代就可以消灭骗婚。,1
来自接盘侠吧的神贴，大家咋看？,0
你哑巴了？这不问候回去,0
其实，爱滋在男同里的比例很低，反倒是异性恋得爱滋的比例高，不信去上网查查。我国对同性恋采取不反对、不提倡。,1
我去大半夜看这个吓死人10492的恐惧,0
这贴看的我鸡皮疙瘩起来了,0
不是美国中情局吗？,0
还有第三个，献！,0
又没牵你的手，管那么宽,0
为什么如此骂自己的老爸,1
自然界男女出生比是105：100,0
去B站看看，小仙女诬陷好人猥亵，黑框眼镜小仙男替小仙女出头，远离诬女，今日朱军，明日诸君,0
可能高了一点点。但是7成应该差不多。需要注意的是b站年轻用户更多,0
答应我，别再用亲溤打窝了,0
永远不要对钕刃仁慈,0
为什么被删帖,0
如果有人不是单身进吧会怎么样,0
中国男权一盘散沙，现实都是各舔各的，只会在网络上口嗨,1
就最近来说有两个事，lol某主播的前女友发文称其飞黄腾达后抛弃她。我个人的想法是看男方的回应，本来恋爱期间有些东西是说不清的。结果小作文来了，一群人不等男方回应直接定论。如果男方承认了那确实应该锤死，万一有什么反转呢？这次是顺风团，万一下次是逆风呢？,0
韩牛奶广告将女性比作奶牛惹众怒,1
多谢这段视频，把犹太人祸害全球人类各民族罪恶嘴脸公之于众,1
这不得好好庆祝下。,0
好家伙，第一个刚在a站交通事故合集里看过，其实说真的我觉得在打架事故合集里女的打的更好玩,0
坑傻子的，这有人信了也好，淘汰劣等基因，毕竟这种龟男不给他戴绿帽都对不起他的智商,1
我身边的优秀女性说没被冒犯到，看来跳脚的人应该很不如意吧,1
但这次海地移民入侵美边境多数人都被遣返了,0
结婚对男人来讲太亏了，希望男人们都能觉醒，不让女人占便宜，都坚决不结婚,1
其实只要记住两点就行。1.作案者是美国人。2.此人名字是一个典型的阿拉伯名字,0
经典我是男的。,0
只有涤清圣土桖洗嘿枸，才能延续文明,0
嘿畜狌及其追随者没有资格存在于世，应该将其从地球上抹掉！,0
你歧视男的，打女拳？就你们女的能扭？,1
如果一个女的错了不懂认错，她就没以后了。对就是对，错就是错。,1
但要实事求是，不能用演员和运动员比。运动员老得快，对皮肤保养这些不太在乎。应该拿尼古拉斯凯奇和郭富城这些比，这样才比较好证明。,0
