text,pseudo_label
看见一些外国人说 我爱中国 就觉得膈应 虽然没有种族歧视 但是怎么说呢 怎么说不会被骂呢 喜欢外国男人女人都没问题 是你自己的事 但是还恶心巴拉的分等级 这是侮辱人了吧 谁愿嫁谁嫁 谁愿娶谁娶 不歧视不代表不排外呀 谁知道安的什么心眼,1
移民城市，能互相看不起的就是各地移民了，说穿了就是老乡看不起老乡??,1
说的好，某些直男简直不要太双标,1
不要冤枉老实人,0
我一直以为广西被黑是“传销”和“电诈”??,1
哎呀，该不会是我的拳打到你了吧？给你揉揉,0
我也在非洲工作，就挺不能理解这种女人的,0
别抹黑老实人，老实人不是这样的，这叫傻,1
就是嘛，都说了 不喜欢黑人，一个个的还在哔哔赖赖，那你要我怎样？啊，广州就是有很多黑人呐，难不成我看见黑人就要立马钻到地底下？??,1
我是黑龙江人，我觉得河南和东北被黑的很大原因是口音。,1
现实生活中对东北无感，倒是网络上老铁不停的找存在感,0
不好意思 我家庭完整 且很幸福,0
我们南方是除了自己和精神故乡谁都黑，要不你把祖籍报过来小偷还是龙鸣我保证能给你安上一个（不会是弯弯吧，那除外）,1
真的，你這評論有趣又奇葩，我笑了????,0
笑死了，一包辣条，公交车马上就范,0
东北人不要用南方人打击一片，黑你们的是长三角，京津，广东，青岛，西南地区，请精准打击好吗，我们湖北湖南江西人没有黑你们，谢谢,0
我个人觉得，个人嗷，不要喷我。我觉得如果杀人是建立在理性上的，我就可以理解，但是由于杀人的因，就要承担偿命的果。所以我能够理解犯罪吧，在我这里没有大是大非。,1
我觉得应该是，黑人女性受成长环境影响，更能干，更听丈夫的话。黑人男性受成长环境影响大多会觉得打女人，三妻四妾天经地义，坏习惯一箩筐。所以黑人女性比黑人男性受欢迎。??,1
虽然但是，如果这个问题是个男的提出的那么不用怀疑他多半是沾点??,0
内个吃西瓜????,0
就我自己所见我觉得河南是被黑的最惨的，什么井盖，什么骗子，什么不爱干净，很多年前好多企业点名不要河南人，最后一次听说是在2012年，我闺蜜公司说不要河南人。后来我所接触的河南人，真心没有网络传的那么恐怖，大多是非常义气朴实的。对于东北被黑这个听说的比较少，大概就是这两年才看到，就网络上突然出现东北与江浙沪互打，打的有点凶。其实可能因为你是东北人，对于有地域黑的比较敏感，所以觉得自己被黑的很严重，同样的，我是湖北人，我也觉得我们被黑的厉害，黑我们的说我们九头鸟狡猾不能深交，前年还说我们吃蝙蝠啊，不光国内某些人地域黑，全世界好多地方都在说wh病毒，也是很无奈。大可不必这样，生而为人还是要善良一些，哪里那么多优越感和自卑感，哪里有那么多时间去黑别人，都是中花家的相亲相爱才行。,1
那你还在上海吗？,0
远离嘿，真爱自己,0
你马上要被打成上海人了,1
你放一个万箭齐发，在我这儿都是单体伤害，哈哈,0
你们那算啥？凡是有东北两个字。就全网黑。你们那才几个人黑？看我们大东北。知乎一搜索东北。全是黑。自带流量光环，,1
你是哪里人？,0
生为国南，我很抱歉??,0
。。连汉语都不会几句，这。。,0
那林彪元帅哪人？当年把苏联支援的一半产业放在东北的可是湖广西南人，他们也是南方人啊！??,0
实操性极强??,0
我是河南人，我在河南活了二十多年没被偷被抢，在外地上学第二年手机就被偷了……还有次打车回学校，司机知道我是河南的后还说“唉你们河南人是不是特别拐啊”，我说你去过河南么？河南人挺好的啊，你来就知道了。那司机说“我没去过，反正我不用去你们河南人就拐。”？？？我跟他说了不下三次你不信可以来我们河南看一下再下结论，他一直咬定我们河南人不好，我当时真的是又生气又委屈,1
找黑哥哥黑妹妹的一律留在别国，不然污染了中国土地,1
何止，女籍也得开,0
可是楼主你不是依旧不喜欢男生吗，很多时候这种东西只是让他找到真正的自己罢了。迷茫在所有人的一生中是很正常的事，难道说因为周围的人都很厉害，我有一段时间感觉自己很废物，所以大家都不能把自己会的东西搬到台面上吗？正确认识自己是人一生中很重要的一门课程。,0
你别看就行了，情侣都有这样，不很正常么？她们也是情侣。,0
不知道苏州的同胞听说你以前以为苏州是浙江的，该是怎么样的破大防??,0
他们只是和你祖宗做了一样的事,0
就是，要是它们不呆在中国想嫁就嫁喽,1
我在三元里的时候碰到过一个带着串串的单亲妈妈，怎么说呢，就是你明显能感觉到她很麻木，而且与周遭格格不入??所以有时候我就真的想不明白，媚黑到底是脑子哪里出了问题??,1
其实可以讨厌，也可以恶心，因为每个人的看法和观点都不一样啊，我是一个同，如果看到你评论我恶心什么的，我会有点难过的啦，但是我不会去骂你，我尊重你的看法，你不用去强迫自己接受自己接受不了的东西，如果这条评论让你感受到不适了请给我说哦，我会删评,1
因此可以看出，自作孽不可活！,1
说句不好听的，人狗杂交过的人，换你你要吗,0
主要是怕艾滋病，尺寸?想多了，别以为我没看过片,1
我们也喷他们不就赢了，自卑心要不得，不要把洋人的话奉为圣旨。,0
这种太恶心了，弄不好国内的接盘侠感染艾滋病了，所以对那些来路不明的女的，一定要搞清楚来历啊。,1
我亲眼见过，在学校旁边的taco店，一个女士和她的黑人男朋友。女生好像英语都不太熟，两人不停地用手机上的字交流。女生还经常蹭黑人，主动把他手放到自己脸上蹭。期间可能因为黑人中文不好，所以找服务员拿东西这种事情都是女生去做。真事，半句假话我自杀。不想说别的，就像问问语言都不通，有啥其他魅力让这个黑人击败了国内的舔狗。,1
这么说，外国男人家暴是男人的表现？??,1
回去看看经济数据好吗……,0
哥真的不至于，这钱拿到手都怕没命花??,0
我们小区住着一个国男娶黑老婆的??他老婆特别胖??生的棕色小孩 这种的怎么办,1
其实新疆人还好，只要你不是手提大刀的，绝对不会有歧视的，坐标苏南地区。,0
请看我上面的回答,0
他老公也太惨了吧??,0
如果受到威胁就要及时止损报警不要再沉迷不悟了！甚至落水了就想拉同胞下水，不以为耻，反以为荣！坚决抵制替洋垃圾国内留种的——例如宁工凶手前妻??匿名用户：对和黑人结婚的人持什么看法?为什么？,1
哈哈哈哈，当初解放后进新疆的大多河南人甘肃人，河南人和甘肃几个地方的人名声在新疆确实不好……,0
没必要兄弟 那就祝你生活中一个女的都没有 不用谢我 理性讨论 求仁得仁,0
东方卫视播的不全是东北小品曲艺节目吗？我觉得上海对东北人来说算友好的了，东北人金星也常年定居上海,0
??就抓住个“老师说河南人坏话”是吧？咋就不问问老师为什么说河南人坏话呢。?,1
……就感觉不是一个物种,0
原来大国气度是接盘??,0
一有精神小伙要么扣东北的帽子，要么扣广西的帽子,0
纯黑都能在中国找到女人，混黑还会找不到？黑皮只会越来越多！！,1
不客气 应该的,0
果子狸前几年很嚣张举报都没用。现在微博好像看不到了。,0
本人山东的回族，也是被黑的挺惨的,0
还要排出云南和广西，毕竟云南都是悍匪，广西都是鬼火少年。??,1
你既然都知道答案了，还来问题主？,0
作为一个正人君子，又怎么会轻易就跟一个完全不了解的女人上床？国内有些艾滋女也好，可以让那些好色之徒不敢肆无忌惮！,1
我这个人思想很开明，我觉得是这样，女的喜欢找黑人有错吗？对于我来说没有错，我看不上跟黑人交往过的女性有错吗？我也没有错，反正我俩又走不到一起，谁也不挨着谁，但是你不能跟黑人交往过，又来强迫我接受你，大海捞针也就算了，我哪知道什么时候我得艾滋了？,1
不知道彭看见作何反应??,0
??????关键你没法背调,0
可不。我搬运违反民族团结了。,0
物竞天择了属于,0
简单来说就是他觉得我们对蟑螂苍蝇冷漠对待。,1
你就是河南人，我没说错吧,0
你说的这些，跟你所在地的人大代表说去，跟女生说不着,0
推动全球混血计划资本……细思极恐……,0
看来你就是答主说的那类人了吧，??以后分手了再找别隐瞒你找黑人的历史哦,1
????像打仗一样,0
东北人自强不息就OK了，这么肥沃的黑土，丰富的矿藏。不发达还是要自己找找原因是不是太大方了??毕竟中原有句老话叫做斗米恩，升米仇,0
天津以北，就是冀东辽西了,0
找黑女的能被坑的很厉害吗，找黑男的呢，抛妻弃子、回去当妾、家暴对比呢??要是找个黑哥还能整的服帖听话那大伙的不满还可以说是没道理的歧视，但实际上大部分女的找黑哥跟跳火坑有啥区别…,1
上海人在上海为什么不能说上海话？,0
白人歧视我，我在中国吃香喝辣无所谓；默来了是真的要提高中国犯罪率，到时候城市一片混乱，南非就是下场。,1
我只是单纯的歧视，实在不行，我哪怕娶一条狗，我都不会娶一个黑人，同理，我哪怕娶一个援交的，都不会娶一个跟黑人谈过的，哪怕是处女都不行,1
东北跟山东是兄弟？呵呵 黑东北最多的就是山东，你去网易 东北新闻看看，每一条下面都有山东人的身影,0
你自己是这样理解的，其实别人根本不是这个意思……太敏感了吧？我觉得层主的意思就是他们被很多人不接受所以世界很小,0
1.我没有说全体女人2.我也没有说黑人怎么样？我怀疑你在种族歧视??3.我只针对你“自己所接触到的就是世界”这种言论进行反驳4.这种事有着很多血淋淋的例子，可是你非要视而不见，还试图把他往小了说，你这是在拖累那些正在被这件事困扰的人,1
你错了，没出关，大连就对北面人……最狠的一直是北京好吧！但是一个个不敢惹京大爷，都跑来骂几千km坐火车要两天一夜这么远距离的南方??也是欺软怕硬了,1
不一定需要现在就很有钱，以我所见，只要在工作上有一技之长，就有当地人踏破门槛要给你牵红线了，因为他们认为，在可以预见的将来，你能给予老婆孩子比较好的生活环境——当个潜力股就蛮吃香的。但如果哪天遇上排华事件，会不会受到冲击就难说了。,1
理智的gay一般都反感直男，因为三观大概率是不合的??,1
安徽人在江浙经常被歧视，其他地区还好???,1
但她害起当地的中国人，工作中暗中搞鬼，被辞退了破坏中国公司在当地的商业进展不会手软。,1
没听过美黑？1，白人女生美黑很普遍，甚至为了美黑长期在沙滩赤身晒太阳2，越白越不怕黑，越黑的人才越喜欢白。亚洲最喜欢强调自己皮肤白的是越南女人和菲律宾女人，为了白恨不得酷暑穿长衫、节衣缩食打美白针，因为越南女人和菲律宾女人皮肤最黑，越黑的人越生怕别人说自己黑,0
我也没因为吴亦凡是异性恋就讨厌所有异性恋啊??。性取向和道德水平又不相关。因为谁谁谁做了坏事所以就讨厌这个人的群体里的所有人。这是啥？这段时间偏见吧？,1
成都人到处开地图炮的时候，有没有考虑过原因？,0
不要接受不了黑人就保守，我承认保守有点妖魔化了，但在互联网的语境下，我认为这不是保守，而是道德尚未崩溃,1
知乎能骂东北？但你在知乎骂上海看看。,1
国内的女拳忽悠别人终身不婚，忽悠别人单亲养子??,1
江西也被黑啊，彩礼就算是吧,1
幼稚的人才会说出狭隘无知的话，没有基本想象、理解与共情能力的人是很可怜的,0
同感，我等不及看国钕乐子了。??,0
江苏那帮是真没家教,1
我也是一样的 ，哪怕在娶个二婚女，都不原意娶个交往过黑人的女孩，我也不会问她为什么非和黑人处。,1
上海人，或者说咱们长三角人被外来务工人员黑的严重，比首都人民不知道严重到哪里去了??,1
你搁这叠buff呢？??,0
这是人种攻击了啊 录音报警他一辈子毁灭,1
说默就说默，我也鄙视找默的人。把全体女性都带上，有点过分。你的母亲不是中国女人吗？战争男人上战场，女人在后方组织生产，女人也有国家。,1
北京上海400分上清北了解下,0
是的，很多人就是找地方发泄一下，现实中看他敢放个屁吗,0
爱太廉价，每个人都有，所以我对你的话没意见。,0
我们中国真是太强啦??,0
看过有人用杂交水稻举例子。袁老的杂交水稻确实产量高，适应性强。但是，这是不知道杂交了多少次实验获得的种子。也就是说，杂交，大多数都是比父代差的，偶尔有那么一两个是惊艳的。而我们，只看到了惊艳的。,0
你说的全是没用的，你以为媚黑女傻啊？她们会去非洲吗？她们不知道中国比非洲好吗？她们要不就是找个黑人结婚，然后放低身价，纵容黑人，养着黑人，甚至给黑人拉皮条，为了能留住黑人几乎可以践踏所有道德底线。要么就是找个中国人结婚，以后在偷偷摸摸玩。这是大部分媚黑女的心理。,1
国际上排得上号？有。有一本书排的，关于性需求。,0
收藏比攒多，实用??,0
没有的事，只是网上黑得少而已,1
果然吗？北欧，可是北欧是一群炼铜海盗哦,0
普通朋友是没问题，如果是男女朋友，那确实是没用，你妈没说错,0
中国GDP超过日本了，也没见中国日子比日本混的好,0
卡菲勒是同性恋??,0
我表示支持你本人 但是有一些同性恋支持者 他们本身不是同性恋 但是他们搞得支持同性恋他们就变得和别人不一样 变得更牛逼更高清似的 我真的吐了 最后 真心祝你幸福。,0
几乎和唐山事件同时发生的上海砍人 ，当街大菜刀抡在脑袋上咔咔的响 ，那视频看的我，现在一闭眼睛还能回想起那个声音 ，上一次听见还是勤工俭学 在厨房打工 用斧子轮牛骨头,1
辽宁口音很重，尤其是沈阳辽阳那一片,0
河南人很质朴，很善良，从郑州、新乡、卫辉的今年雨灾就可以看出来。说河南人偷井盖，其实，按人均比例算，河南人占的比例很低，51例只占3例。如果按省份算，占31省市的第十一位。按人口计算，十四亿比五十一。河南1.05亿人只有三例，算是高吗？还有，周边相邻的省份和河南人的口音很像，如河北相邻的邯郸、和山东相邻的菏泽，和山西相邻的晋城、和陕西相邻的潼关，和湖北相邻的襄阳，安徽相邻的阜阳、亳州，和江苏相邻的有徐州、卞县........，人们都把这些地方的人当成河南人。如果把这些地方的都算成河南人，河南人的数量估计会超过两亿。现在的河南人非常注意自己的形象，我遇到几个河南人，他们说：我们不能给河南人丢人“。如果那个河南人做了丢人的事，连河南老乡都看不起他。,0
东北比你上海惨多了,0
我加一个，我宁可娶不接外国人的小姐,0
你可以说你自己讨厌吃屎 但你说喜欢吃屎的人是大傻逼你就有问题,1
国外生活成本低给我笑尿了,0
有些穆斯林特恶心吃猪肉的，不爱带面纱的女人也滚......他们的三观出问题了吗？,1
你看起来也挺了解的，白天接完富婆，晚上还要给中年男老板解闷，真担心你身体吃不消。,0
现在好些了，以前的新闻言辞报道更猛烈。记得10年前左右，南京有条马路非常破破烂烂，江苏台某节目用了一周去报道。甚至主持人播新闻时最后都破口大骂了，因此我都觉得这主持人情商太低,0
那你知道安徽人在微博怎么过的吗？,0
而同性恋滥交和传播艾滋造成的苦果，也需要社会上的每个人自己承担，滥交导致的艾滋和性病传播会增加社会的医疗负担，减少每个人得到的社会福利，因此向社会传播txl的恶行而导致txl社会认同度低的话其实会变相减少自己得到的社会福利，简称自食恶果。,1
黑是有时间段的。最初黑的是浙江，然后黑的是广东，再然后是福建，再再然后黑的是东北，进而南移至天津至山东，当然了，整个黑的过程中，河南如影相随。,1
倒贴找黑老丑的我都隔应，不自重自爱，就要被唾弃。,1
两个字。奈斯。,0
关键她们别留在国内啊，等到中国遍地黑娃娃，看着就恶心，??,1
广西不算什么吧 比起上面这几个,0
翻墙别发布不良信息、反动言论，也别浏览啥政治敏感话题，其他的国家没空管你的??太多了，管不过来,0
如果同性恋可以结婚，还会有人骗婚吗？如果社会接纳同性恋，还会有人隐瞒自己是同性恋然后去和异性结婚吗？,1
汉人祖先都是中原来的 但不代表汉人祖先是河南人 那时候没这叫法 你们不要因此产生中“河南人是全中国人祖宗”的优越感 我们祖先从中原来走南闯北抢占异族生存空间 在一个个荒蛮之地开疆拓土建立华夏文明的根据地 本来对河南人没看法的 后来看到网上一群说河南人是外地人祖宗的 给你们拉仇恨,0
我一直在鼓励国男外娶或者不婚，去规避越来越高的接国际盘的风险，我担心个啥??,0
就事论事，我还真没见到像这个这样出名的??????,0
我说的是作者，哥哥我没说你,0
主要是网络话题太过集中，个别现象在网络上就像被放大无数倍，而且还有很多水军境外分子，一人十几个号挑拨社会动乱！而这些大部分网络的话题，你在身边基本见不到，即便有，也只是个例！,1
你是全国人？,0
明白的河南人是不会这样说的，河南这个地方是祖先曾经生活的地方，但是我们从来没有说河南人是别的人的祖先,0
山东是要好一些,0
真是够孤单的，我觉得你应该融入人群，修复自己的抗逆力,0
恋爱自由？希望所有找外国人的女性，最好能够走向婚姻，出国享福。如果找接盘侠尽量坦白自身此段经历，想隐瞒那请做好身体检查，对自己负责对他人后代负责。,0
拉一百个人出来一百个人全检查吸毒肯定有不吸毒的，如果拉50个出来那一定有遗漏的,1
为什么他们敢骑在我们头上？正因我们没有搞殖民、搞侵略、搞屠杀所以，别做好人。??,1
尼玛 老子脱发 搞毛发型？??,1
宁先看看宁的国人同胞在非洲下了多少蛋，再看看谁有资格批评谁,0
你这个喃蛮编的故事挺好的,0
我们小区里有一混血小黑 3.4岁 天天出来遛弯别的小孩都不带搭理他的,0
??口嗨而已，你真让他们去娶就闭嘴了，娶回家的胆子是没的，但是借着恋爱之名打一炮的胆子还是有的。你看看真正娶黑女回家的那些男人哪个不是出国务工的大龄青年，但凡能在国内娶个就不待考虑黑女的。??,1
越是传统上的中原文明发源地越被黑，越讲官话越被黑，懂我意思吧？,1
出国找的，回头带着小孩来参加联考，985/211随便挑。,0
别的不知道，不过前几月刚人肉出来的一些所谓微博“女拳师”不都是男的吗??都上新闻了嘿,0
这。。。黑起来都无从下手,0
真没必要这么骗自己… 不过也是要看个人魅力的..,0
尊重就可以了,0
错，河南人多，反而犯罪率不是最高。数据可查，某些只有河南人口一半的省份，犯罪率高于河南??,1
雾霾??（我天津的！没黑河北！我们也一样！）,0
豆瓣是女拳掌控的啊,0
北京河南山东东北把风头给你整完了，你们也就一个一Q一芭蕾，一q一亏内的保定丽丽能打点,0
你可以去看看这个索玛女王对默的评价??,0
李世民？？他尊老子李耳为祖先，你懂这是什么意思吗？,0
长三角内部互黑很多年了，几年前刚来知乎时，南京和苏州和杭州吵得非常凶,0
妈妈，咱们中国怎么还有黄种人啊?? 来自百年之后某个孩子纯真的提问??,0
你们继续你们高逼格的掏粪工作，也要加油，为了你们追求的与众不同而努力。,0
女拳急了，他急了他急了,0
你他么赶紧交稿了，诺贝尔文学奖评委会都准备打车到你家门口来拿稿子了??,0
得了吧，据我所知河南人都快被黑成贬义词了。,1
你抗逆力并没有很强,0
其实没啥的，就是炮友吗，艾滋病毒多点而已,1
东北人被河南人睡 不亏,0
科特迪瓦的黑人也一样，这边前几天还发现了埃博拉患者，再加上艾滋病疟疾新冠，总算能理解为啥那么多黑人不要命也要偷渡去欧洲了,1
东北被黑也挺冤，主要是东北一亿多人，其实我接触过的大部分东北人还挺友好的，相对而言比其他地方人更健谈更幽默一点，但也很友好,0
高人哪，喵神果然是高！把事情说透了，还能让人挑不出骨头来！??????,0
谁想买黑人爆改二手越野车谁就买吧，反正我心胸狭隘种族歧视，我就是不买，略略略,1
没有批判跟跟人睡，一直睡都可以，但是睡完不要回来恶心中国男人就好。对了补充一句，跟黑人结婚生的子女，绝不可以跟我的后代结婚！,1
而且，跟她走太近，在圈子里跟着社死,0
哇！清汤只要汤好味道简直了！最爱牛肉！不过没吃过沙茶酱，什么味道啊？175，125长到140，现在减到了132。也不知道暑假反弹没有??开学就决定办张健身卡，口亨。,0
是你觉得 而且我也可以很快地融入一个群体中 毕竟性格随和 热爱运动 热爱生活 周围人对我都好评 朋友圈广 也有个别知心朋友 您就不用为我操心了,0
广州就是黑河南、黑北方的总部,1
每个人都有接受和不接受的权利 不需要道德绑架和洗脑,0
最好别找，媚黑的女人已经烂到根了,1
你看看各大官媒天天在那宣传黑人好，那些女粉红又十分相信官媒，最后就落入陷阱了,1
哼哼哼，圈子不同吧，大学生那种就少,0
法国足球队好多黑人??,0
实际上我觉得支持同性恋真的说法不对，毕竟性取向自由，没有必要支持或反对哪一方。其实说是支持同性恋，还不如说是支持同性恋平权。但无论支不支持平权，也是个人的自由。,0
是真的怕艾滋。一个女人私生活很乱，但是睡的全是中国人或者白人，我还能玩玩。反正不会娶。要是知道是睡过黑人，算了吧。那都有草吃。没必要这么蠢,1
可是，现在大部分女性不都说要求不婚检吗，婚检就是对我的不信任?,1
四分之一还不多？那上海全是苏北人好了，不叫上海改叫苏北,0
你圈子里没有就代表没有？,0
艸，河南山东东北完全符合上述全部条件,0
论据呢？我????待过三年，亚裔男性在奥斯丁婚恋市场可是抢手得很,0
反对一切圣母行为,0
其实，中华男儿也开始在全世界，娶媳妇了，娶媳妇了,0
关键大家怎么看待那种：没有通讯录骚扰他，但他就是去骂去恶意评判，就是与他根本没关系，路边路过的狗都会挨他两脚那种感觉。他在朋友圈发个腹肌照片，我们共同的一个男同学发了个微信里满眼爱心流口水的表情，就被他说：妖魔鬼gay快离开。？？别人夸他他就这个反应？我都不能理解这人什么想法。平常聊天里他就说要是他朋友里有gay他就立马绝交，我只想说，gay也是有眼光的，人家说不定看不上你呢??,1
所以你想表达什么？,0
那你知不道进化是自然选择，如果不淘汰就无法进化？杂交的优势就是建立在不断淘汰上的长期结果，但是人不能像植物一样把不符合期望的直接淘汰，杂交后不符合期望的更多，变化更大，但你不能把劣等的杀了，依旧要保障他们的权力。,0
安徽也爱黑别人,0
广西风景棒??,0
哈哈哈哈哈哈哈哈 上海菜??,0
发这条评论的时候我还没被骚扰过，现在回复你是被恶心过了，我确实是歧视男同，不过你这么说了倒也无伤大雅，我们最近一起上网一起玩的有个伙计也是男同，只要别恶心到我倒是也无所谓,1
伪腐是真的没法讲道理，我是同，我跟一个女生说说不要见了两个男的磕，她说，你懂啥呀？这叫CP自由，虽然她是在开玩笑，但是肯定世界上有很多人已经根深蒂固了这个思想,0
主要是为啥要瞒呢，不管前任是什么人总是要坦白的，既然女生自己之前喜欢，那你就不要隐瞒，让对方决定，这才是尊重人,0
占了便宜还卖乖??,1
不结婚。但喜欢跟黑人做。????,0
我不敢说走遍全国，但是基本走遍了，，长三角、珠三角、北上广深咱们赶不上。其他地方还没资格鄙视辽宁。就说中部地区，河南河北，还有西部，怎么比啊。,0
索玛女王，这博主是男的,0
??要是以后我女儿这样我还真会，并且会反思自己为什么教出伞兵,0
你怎么知道那就是女大学生？难道五角场只有女大学生能去？,0
其实看到河南被黑，我也很想骂人的。我想问候他全家，但是一想不能给河南丢人。被人家黑被人家骂只能忍了。你说人家一句，马上有100句来骂你。这种事情忍忍就好了。,1
找到的兄弟有没有干??,0
这个竟然是真的？老婆生了个黑娃竟然不离婚？这也行？??????,1
别的不知道，我单一辈子也不接这样的,0
真实，也是情理之中，就像大家在网上呼吁不要歧视艾滋病人一样，生活中遇到真艾滋病人都会自动走开,1
把美食当成优越感真是够可笑的。这种人只不过是现实中的社会底层，在人与人之间找不到优越感就想通过包括美食 gdp 城市发展速度来当人上上???,1
没接触黑人群体，不怪你，真的。,1
默多默多??,0
外娶多好，不打扰小仙女了。,0
太可怕了，永远反黑???,1
我觉得还是有人黑我们河南,0
用词不当，见谅！我应该说黑色的皮肤。你这里说黑人受到慰籍就不会伤害其他女孩。这是什么道理？感觉和慰安妇有异曲同工之妙啊！妙妙蛙都没你这么妙。此外，恕在下直言，都大学了，还不知道艾滋病？不知道艾滋病的传播方式？请翻看初中或高中的生理健康与教育的课本。有些人接触之后，抱着侥幸心理，更有甚者，想拖人下水罢了！！,1
我猜你是浙江人~~,0
黑河南、黑北方的都是喃蛮,1
中国男在欧美女性中总体是性吸引力不高 但这也要看个人 你自己有魅力自然会有人喜欢你 我的意见也是中国男 不要管的太宽了 中国女生又不是你们的私有物品个人资源 世界那么大多去看看 你找到外国妹妹了 就不会管东管西了 提升自己是重点 不尊重女性很傻,1
典型的幸存者偏差，混血儿丑八怪的多了去了，人们都只漂亮的几个看,1
我怎么知道呢??,0
我是一只gay也是一位平权主义者你大概解读错了OTZ,0
井盖都是俺们偷的??,1
这是肯定的。否则她内心的逻辑没法自洽。她能感受到大家对她表面友好实际提防和隔离。这样的女人大部分内心痛苦但是表面上还得装出自己跨种族跨文化的优越感。一是黑人社会性实际很开放，她的黑人老公会拿着她的钱去外面找其他女人。第二，她赚的钱需要养黑人丈夫一大家子。第三，她的实际生活水准要比当地的中国人低上一大截。她的内心深处实际上无法接受黑人的社会文化，所以她明明已经被中国人圈子排斥了，但是还是会湊过来。就是很拧巴的感觉。,1
咋这么巧那个人曝光就被你看到了，我咋没看到呢?还不是人家软件平台把你那点喜好，你的爽点给算的明明白白了,0
女性基本上连寒暄都不多了，网上个个捍卫女性的恋爱自由——这是不是证明了女权的虚伪？,1
应该不仅仅停留在批判，应该竭尽所能去歧视，特别是他们的下的黑皮崽。,1
找个和苟来过的女生和黑人来过的女生你们要哪个,0
上海歧视北京很严重的呀我每次看戏吃瓜都笑不行,1
??奇趣蛋还是滚来滚去比较好,0
所以我劝如果男人脑子不太聪明分不清sao货和良女的话，那就自律一点，不要婚前性行为，也不要婚后嫖娼 这样百分百没有病,1
好样的，有种,0
浙江人在东北不被歧视吧，浙江卫视台倒是全国各地都在骂，不知道你们浙江人骂不骂，在北京浙江卫视都被骂成韩国卫视了，比韩国人都能抄,1
哈哈哈哎哈哈哈哈，不要和不是同一个三观的人说话，说不到一堆去的??,0
你为哪个组织工作？跟默睡过的，你还要她们留在中国，是希望中国男人给默接盘吗？中国男人哪里得罪你了，要遭这份罪。人家女人爱黑人就跟着回非洲呗，你急什么？,1
郭楠也配碰瓷你默大爷啊??,1
可怕的反社会人格,0
多去江浙一带广东一带转转你会找到答案的， 与其问为什么，何不问下在外的老乡这么惹人讨厌??,0
确实，不是专门拉外国人皮条的窑姐，人家都不接黑人的客??,1
对，我该被骗,1
关键在国外主流国家，中国男人性吸引力都是最低的，尤其在欧美国家，不光中国人，亚裔地位都最低????,1
没强求接受，但至少不要歧视,1
顺序乱了 东北后面山东 山东后面湖北（运气差，赶上疫情了）然后西安，接着才是上海，上海结束后我看看轮到谁。。,0
太 精辟了,0
他知道自己的行为有多无耻，反串湖北人咯，正常操作,1
她不违法和我讨不讨厌有关？,0
外国黑人（热情有礼貌），国内结婚的（务实、经济条件）看来是跟大老黑交往自我感觉很优越，给你吹捧成xx了,0
之前在哪听过一嘴，说杂交的不如纯种的好，还会弄出很多奇怪的病，智商还会迭代变低，这是真的吗？？,0
留下为什么不行，又不犯法,0
暴力只是一个表现形式，重点还是这个男的的内在外在及物质条件能否降得住女人,1
东夷是族群的称呼，是中性词没有贬义哦，后羿就是东夷人。,0
现实中也许吧??但我平常在广州也没见过有女孩跟黑人一起的，在江苏上大学也没见过。大学里每天都能看到黑人，但没见过有女生跟他们一起的，跟他们一起的也都是黑人女生。我就每天上网老看到什么国女黑人的很烦????????,1
你真是绝了！,0
事乌兰察布把澳门拉下水了（悲）,0
看清楚呀，不要断章取义,0
还喜欢标新立异说某某省喜欢地域黑，指路贴吧 中华城市吧 辽宁盼盼吧可以去看看,0
我尺寸比黑人大，我还要自卑吗太大了?p站上有些黑人细成啥样了,1
可别在那双标了，没落自己身上都是别人的问题，到自己身上就都是正常现象。,0
当然有关系，这不仅仅是个所谓的封建思想问题。要不你先去了解一下有多少犹太女人嫁给黑人的？为什么犹太鼓吹种族融合，自己却绝不实践种族融合这事？现代女生都接受教育了，呵呵。你信不信，塔利班统治下的女性也许不识字，但她们肯定也接受“教育”了。你觉得都一样吗？接受过教育和会思考是两码事！,1
嫁出去以後都別回來中國 包括他們的後代 就祝福,0
我劝你赶紧删了，显得你懂得多？回来艾滋病，直接隐瞒找老实人，难道你想接盘？??,1
所以你现在得出结论:不要找黑人!而不是讨论什么去不去非洲，嗯，现在我们才是想法一致???,1
??我和同学合租的时候 旁边那个步行街全是北方人大半夜搞直播 大喊大叫 说实话 很难不讨厌但都是为了赚钱 也没有办法 我们湖南90年代找不到工作去广东搞飞车党的也很多,0
女人直接就给敌人生孩子了，不仅如此还会为自己开脱，美名其曰：我们是为了爱情！,1
违背大自然规律，宇宙万物阴阳平衡。必定不得永存,0
??带节奏的的前提是有节奏可以带。,0
别说羊了。人类和AI之间都能有爱情。你不会连这个也不知道吧？,0
有一种态度就是没有态度，或许是觉得大家都一样没什么好表态的，或许是没兴趣不了解不方便随意表态。,0
第一句话，中国女性是唯一被批评的女性群体。这真是我见过最长的一根杆子。,0
最后的视频哪里有？??,0
这评论里面就有天天念叨一枪不放丢东北的,0
别闹了，黑人在女方怀孕后就有了消失的特异功能不是开玩笑的,0
没说错啊。知乎好多关于东北的问题里。好多东北人点名江浙黑东北。搞得我们江浙人一脸懵逼[吃惊],1
是我的超级英雄啊??????,0
上海需要黑吗？,1
我只是不忍心看到她们被人伤害，仅此而已从选择开始，伤害就已经注定了。,0
